/data/vce_dataset/videos/00077.mp4 16
/data/vce_dataset/videos/00078.mp4 19
/data/vce_dataset/videos/00079.mp4 3
/data/vce_dataset/videos/00080.mp4 1
/data/vce_dataset/videos/00081.mp4 11
/data/vce_dataset/videos/00082.mp4 24
/data/vce_dataset/videos/00083.mp4 6
/data/vce_dataset/videos/00084.mp4 2
/data/vce_dataset/videos/00085.mp4 6
/data/vce_dataset/videos/00086.mp4 0
/data/vce_dataset/videos/00087.mp4 3
/data/vce_dataset/videos/00088.mp4 4
/data/vce_dataset/videos/00089.mp4 12
/data/vce_dataset/videos/00090.mp4 13
/data/vce_dataset/videos/00091.mp4 1
/data/vce_dataset/videos/00092.mp4 3
/data/vce_dataset/videos/00093.mp4 1
/data/vce_dataset/videos/00094.mp4 19
/data/vce_dataset/videos/00095.mp4 8
/data/vce_dataset/videos/00096.mp4 1
/data/vce_dataset/videos/00097.mp4 6
/data/vce_dataset/videos/00098.mp4 24
/data/vce_dataset/videos/00099.mp4 1
/data/vce_dataset/videos/00100.mp4 26
/data/vce_dataset/videos/00101.mp4 6
/data/vce_dataset/videos/00102.mp4 19
/data/vce_dataset/videos/00103.mp4 0
/data/vce_dataset/videos/00104.mp4 8
/data/vce_dataset/videos/00105.mp4 3
/data/vce_dataset/videos/00106.mp4 22
/data/vce_dataset/videos/00107.mp4 18
/data/vce_dataset/videos/00108.mp4 1
/data/vce_dataset/videos/00109.mp4 3
/data/vce_dataset/videos/00110.mp4 3
/data/vce_dataset/videos/00111.mp4 19
/data/vce_dataset/videos/00112.mp4 24
/data/vce_dataset/videos/00113.mp4 7
/data/vce_dataset/videos/00114.mp4 10
/data/vce_dataset/videos/00115.mp4 18
/data/vce_dataset/videos/00116.mp4 26
/data/vce_dataset/videos/00117.mp4 6
/data/vce_dataset/videos/00118.mp4 8
/data/vce_dataset/videos/00119.mp4 23
/data/vce_dataset/videos/00120.mp4 18
/data/vce_dataset/videos/00121.mp4 4
/data/vce_dataset/videos/00122.mp4 8
/data/vce_dataset/videos/00123.mp4 2
/data/vce_dataset/videos/00124.mp4 19
/data/vce_dataset/videos/00125.mp4 4
/data/vce_dataset/videos/00126.mp4 3
/data/vce_dataset/videos/00127.mp4 3
/data/vce_dataset/videos/00128.mp4 3
/data/vce_dataset/videos/00129.mp4 0
/data/vce_dataset/videos/00130.mp4 24
/data/vce_dataset/videos/00131.mp4 8
/data/vce_dataset/videos/00132.mp4 2
/data/vce_dataset/videos/00133.mp4 18
/data/vce_dataset/videos/00134.mp4 18
/data/vce_dataset/videos/00135.mp4 2
/data/vce_dataset/videos/00136.mp4 8
/data/vce_dataset/videos/00137.mp4 3
/data/vce_dataset/videos/00138.mp4 9
/data/vce_dataset/videos/00139.mp4 26
/data/vce_dataset/videos/00140.mp4 19
/data/vce_dataset/videos/00141.mp4 2
/data/vce_dataset/videos/00142.mp4 19
/data/vce_dataset/videos/00143.mp4 3
/data/vce_dataset/videos/00144.mp4 1
/data/vce_dataset/videos/00145.mp4 24
/data/vce_dataset/videos/00146.mp4 0
/data/vce_dataset/videos/00147.mp4 18
/data/vce_dataset/videos/00148.mp4 6
/data/vce_dataset/videos/00149.mp4 8
/data/vce_dataset/videos/00150.mp4 11
/data/vce_dataset/videos/00151.mp4 3
/data/vce_dataset/videos/00152.mp4 8
/data/vce_dataset/videos/00153.mp4 3
/data/vce_dataset/videos/00154.mp4 19
/data/vce_dataset/videos/00155.mp4 13
/data/vce_dataset/videos/00156.mp4 1
/data/vce_dataset/videos/00157.mp4 26
/data/vce_dataset/videos/00158.mp4 1
/data/vce_dataset/videos/00159.mp4 8
/data/vce_dataset/videos/00160.mp4 24
/data/vce_dataset/videos/00161.mp4 18
/data/vce_dataset/videos/00162.mp4 22
/data/vce_dataset/videos/00163.mp4 24
/data/vce_dataset/videos/00164.mp4 8
/data/vce_dataset/videos/00165.mp4 16
/data/vce_dataset/videos/00166.mp4 8
/data/vce_dataset/videos/00167.mp4 6
/data/vce_dataset/videos/00168.mp4 2
/data/vce_dataset/videos/00169.mp4 8
/data/vce_dataset/videos/00170.mp4 18
/data/vce_dataset/videos/00171.mp4 26
/data/vce_dataset/videos/00172.mp4 3
/data/vce_dataset/videos/00173.mp4 11
/data/vce_dataset/videos/00174.mp4 8
/data/vce_dataset/videos/00175.mp4 8
/data/vce_dataset/videos/00176.mp4 8
/data/vce_dataset/videos/00177.mp4 0
/data/vce_dataset/videos/00178.mp4 24
/data/vce_dataset/videos/00179.mp4 8
/data/vce_dataset/videos/00180.mp4 26
/data/vce_dataset/videos/00181.mp4 1
/data/vce_dataset/videos/00182.mp4 8
/data/vce_dataset/videos/00183.mp4 7
/data/vce_dataset/videos/00184.mp4 2
/data/vce_dataset/videos/00185.mp4 16
/data/vce_dataset/videos/00186.mp4 1
/data/vce_dataset/videos/00187.mp4 0
/data/vce_dataset/videos/00188.mp4 18
/data/vce_dataset/videos/00189.mp4 6
/data/vce_dataset/videos/00190.mp4 3
/data/vce_dataset/videos/00191.mp4 24
/data/vce_dataset/videos/00192.mp4 18
/data/vce_dataset/videos/00193.mp4 3
/data/vce_dataset/videos/00194.mp4 0
/data/vce_dataset/videos/00195.mp4 0
/data/vce_dataset/videos/00196.mp4 24
/data/vce_dataset/videos/00197.mp4 26
/data/vce_dataset/videos/00198.mp4 2
/data/vce_dataset/videos/00199.mp4 19
/data/vce_dataset/videos/00200.mp4 19
/data/vce_dataset/videos/00201.mp4 26
/data/vce_dataset/videos/00202.mp4 3
/data/vce_dataset/videos/00203.mp4 9
/data/vce_dataset/videos/00204.mp4 2
/data/vce_dataset/videos/00205.mp4 3
/data/vce_dataset/videos/00206.mp4 1
/data/vce_dataset/videos/00207.mp4 8
/data/vce_dataset/videos/00208.mp4 8
/data/vce_dataset/videos/00209.mp4 22
/data/vce_dataset/videos/00210.mp4 13
/data/vce_dataset/videos/00211.mp4 1
/data/vce_dataset/videos/00212.mp4 2
/data/vce_dataset/videos/00213.mp4 8
/data/vce_dataset/videos/00214.mp4 17
/data/vce_dataset/videos/00215.mp4 3
/data/vce_dataset/videos/00216.mp4 8
/data/vce_dataset/videos/00217.mp4 2
/data/vce_dataset/videos/00218.mp4 13
/data/vce_dataset/videos/00219.mp4 16
/data/vce_dataset/videos/00220.mp4 7
/data/vce_dataset/videos/00221.mp4 18
/data/vce_dataset/videos/00222.mp4 3
/data/vce_dataset/videos/00223.mp4 0
/data/vce_dataset/videos/00224.mp4 0
/data/vce_dataset/videos/00225.mp4 0
/data/vce_dataset/videos/00226.mp4 15
/data/vce_dataset/videos/00227.mp4 8
/data/vce_dataset/videos/00228.mp4 1
/data/vce_dataset/videos/00229.mp4 13
/data/vce_dataset/videos/00230.mp4 8
/data/vce_dataset/videos/00231.mp4 3
/data/vce_dataset/videos/00232.mp4 15
/data/vce_dataset/videos/00233.mp4 17
/data/vce_dataset/videos/00234.mp4 19
/data/vce_dataset/videos/00235.mp4 13
/data/vce_dataset/videos/00236.mp4 8
/data/vce_dataset/videos/00237.mp4 23
/data/vce_dataset/videos/00238.mp4 3
/data/vce_dataset/videos/00239.mp4 1
/data/vce_dataset/videos/00240.mp4 24
/data/vce_dataset/videos/00241.mp4 18
/data/vce_dataset/videos/00242.mp4 4
/data/vce_dataset/videos/00243.mp4 2
/data/vce_dataset/videos/00244.mp4 0
/data/vce_dataset/videos/00245.mp4 16
/data/vce_dataset/videos/00246.mp4 8
/data/vce_dataset/videos/00247.mp4 1
/data/vce_dataset/videos/00248.mp4 19
/data/vce_dataset/videos/00249.mp4 26
/data/vce_dataset/videos/00250.mp4 3
/data/vce_dataset/videos/00251.mp4 8
/data/vce_dataset/videos/00252.mp4 2
/data/vce_dataset/videos/00253.mp4 3
/data/vce_dataset/videos/00254.mp4 23
/data/vce_dataset/videos/00255.mp4 18
/data/vce_dataset/videos/00256.mp4 18
/data/vce_dataset/videos/00257.mp4 1
/data/vce_dataset/videos/00258.mp4 2
/data/vce_dataset/videos/00259.mp4 2
/data/vce_dataset/videos/00260.mp4 8
/data/vce_dataset/videos/00261.mp4 4
/data/vce_dataset/videos/00262.mp4 22
/data/vce_dataset/videos/00263.mp4 8
/data/vce_dataset/videos/00264.mp4 3
/data/vce_dataset/videos/00265.mp4 18
/data/vce_dataset/videos/00266.mp4 18
/data/vce_dataset/videos/00267.mp4 3
/data/vce_dataset/videos/00268.mp4 8
/data/vce_dataset/videos/00269.mp4 6
/data/vce_dataset/videos/00270.mp4 1
/data/vce_dataset/videos/00271.mp4 18
/data/vce_dataset/videos/00272.mp4 26
/data/vce_dataset/videos/00273.mp4 0
/data/vce_dataset/videos/00274.mp4 8
/data/vce_dataset/videos/00275.mp4 0
/data/vce_dataset/videos/00276.mp4 18
/data/vce_dataset/videos/00277.mp4 6
/data/vce_dataset/videos/00278.mp4 18
/data/vce_dataset/videos/00279.mp4 2
/data/vce_dataset/videos/00280.mp4 21
/data/vce_dataset/videos/00281.mp4 0
/data/vce_dataset/videos/00282.mp4 24
/data/vce_dataset/videos/00283.mp4 3
/data/vce_dataset/videos/00284.mp4 19
/data/vce_dataset/videos/00285.mp4 22
/data/vce_dataset/videos/00286.mp4 6
/data/vce_dataset/videos/00287.mp4 19
/data/vce_dataset/videos/00288.mp4 26
/data/vce_dataset/videos/00289.mp4 8
/data/vce_dataset/videos/00290.mp4 8
/data/vce_dataset/videos/00291.mp4 3
/data/vce_dataset/videos/00292.mp4 1
/data/vce_dataset/videos/00293.mp4 8
/data/vce_dataset/videos/00294.mp4 1
/data/vce_dataset/videos/00295.mp4 1
/data/vce_dataset/videos/00296.mp4 3
/data/vce_dataset/videos/00297.mp4 2
/data/vce_dataset/videos/00298.mp4 24
/data/vce_dataset/videos/00299.mp4 26
/data/vce_dataset/videos/00300.mp4 19
/data/vce_dataset/videos/00301.mp4 0
/data/vce_dataset/videos/00302.mp4 5
/data/vce_dataset/videos/00303.mp4 22
/data/vce_dataset/videos/00304.mp4 3
/data/vce_dataset/videos/00305.mp4 8
/data/vce_dataset/videos/00306.mp4 13
/data/vce_dataset/videos/00307.mp4 23
/data/vce_dataset/videos/00308.mp4 8
/data/vce_dataset/videos/00309.mp4 2
/data/vce_dataset/videos/00310.mp4 2
/data/vce_dataset/videos/00311.mp4 10
/data/vce_dataset/videos/00312.mp4 16
/data/vce_dataset/videos/00313.mp4 6
/data/vce_dataset/videos/00314.mp4 26
/data/vce_dataset/videos/00315.mp4 10
/data/vce_dataset/videos/00316.mp4 19
/data/vce_dataset/videos/00317.mp4 1
/data/vce_dataset/videos/00318.mp4 1
/data/vce_dataset/videos/00319.mp4 1
/data/vce_dataset/videos/00320.mp4 8
/data/vce_dataset/videos/00321.mp4 18
/data/vce_dataset/videos/00322.mp4 24
/data/vce_dataset/videos/00323.mp4 5
/data/vce_dataset/videos/00324.mp4 3
/data/vce_dataset/videos/00325.mp4 24
/data/vce_dataset/videos/00326.mp4 5
/data/vce_dataset/videos/00327.mp4 18
/data/vce_dataset/videos/00328.mp4 24
/data/vce_dataset/videos/00329.mp4 24
/data/vce_dataset/videos/00330.mp4 1
/data/vce_dataset/videos/00331.mp4 9
/data/vce_dataset/videos/00332.mp4 11
/data/vce_dataset/videos/00333.mp4 24
/data/vce_dataset/videos/00334.mp4 6
/data/vce_dataset/videos/00335.mp4 6
/data/vce_dataset/videos/00336.mp4 6
/data/vce_dataset/videos/00337.mp4 1
/data/vce_dataset/videos/00338.mp4 2
/data/vce_dataset/videos/00339.mp4 19
/data/vce_dataset/videos/00340.mp4 16
/data/vce_dataset/videos/00341.mp4 2
/data/vce_dataset/videos/00342.mp4 19
/data/vce_dataset/videos/00343.mp4 24
/data/vce_dataset/videos/00344.mp4 9
/data/vce_dataset/videos/00345.mp4 24
/data/vce_dataset/videos/00346.mp4 13
/data/vce_dataset/videos/00347.mp4 1
/data/vce_dataset/videos/00348.mp4 0
/data/vce_dataset/videos/00349.mp4 8
/data/vce_dataset/videos/00350.mp4 3
/data/vce_dataset/videos/00351.mp4 6
/data/vce_dataset/videos/00352.mp4 8
/data/vce_dataset/videos/00353.mp4 8
/data/vce_dataset/videos/00354.mp4 11
/data/vce_dataset/videos/00355.mp4 2
/data/vce_dataset/videos/00356.mp4 8
/data/vce_dataset/videos/00357.mp4 18
/data/vce_dataset/videos/00358.mp4 1
/data/vce_dataset/videos/00359.mp4 5
/data/vce_dataset/videos/00360.mp4 24
/data/vce_dataset/videos/00361.mp4 13
/data/vce_dataset/videos/00362.mp4 8
/data/vce_dataset/videos/00363.mp4 8
/data/vce_dataset/videos/00364.mp4 2
/data/vce_dataset/videos/00365.mp4 1
/data/vce_dataset/videos/00366.mp4 1
/data/vce_dataset/videos/00367.mp4 3
/data/vce_dataset/videos/00368.mp4 19
/data/vce_dataset/videos/00369.mp4 24
/data/vce_dataset/videos/00370.mp4 2
/data/vce_dataset/videos/00371.mp4 2
/data/vce_dataset/videos/00372.mp4 19
/data/vce_dataset/videos/00373.mp4 0
/data/vce_dataset/videos/00374.mp4 18
/data/vce_dataset/videos/00375.mp4 2
/data/vce_dataset/videos/00376.mp4 8
/data/vce_dataset/videos/00377.mp4 4
/data/vce_dataset/videos/00378.mp4 13
/data/vce_dataset/videos/00379.mp4 2
/data/vce_dataset/videos/00380.mp4 24
/data/vce_dataset/videos/00381.mp4 18
/data/vce_dataset/videos/00382.mp4 18
/data/vce_dataset/videos/00383.mp4 1
/data/vce_dataset/videos/00384.mp4 22
/data/vce_dataset/videos/00385.mp4 0
/data/vce_dataset/videos/00386.mp4 3
/data/vce_dataset/videos/00387.mp4 0
/data/vce_dataset/videos/00388.mp4 11
/data/vce_dataset/videos/00389.mp4 1
/data/vce_dataset/videos/00390.mp4 18
/data/vce_dataset/videos/00391.mp4 24
/data/vce_dataset/videos/00392.mp4 8
/data/vce_dataset/videos/00393.mp4 2
/data/vce_dataset/videos/00394.mp4 3
/data/vce_dataset/videos/00395.mp4 17
/data/vce_dataset/videos/00396.mp4 26
/data/vce_dataset/videos/00397.mp4 1
/data/vce_dataset/videos/00398.mp4 3
/data/vce_dataset/videos/00399.mp4 1
/data/vce_dataset/videos/00400.mp4 8
/data/vce_dataset/videos/00401.mp4 26
/data/vce_dataset/videos/00402.mp4 2
/data/vce_dataset/videos/00403.mp4 0
/data/vce_dataset/videos/00404.mp4 3
/data/vce_dataset/videos/00405.mp4 4
/data/vce_dataset/videos/00406.mp4 3
/data/vce_dataset/videos/00407.mp4 8
/data/vce_dataset/videos/00408.mp4 3
/data/vce_dataset/videos/00409.mp4 1
/data/vce_dataset/videos/00410.mp4 2
/data/vce_dataset/videos/00411.mp4 26
/data/vce_dataset/videos/00412.mp4 8
/data/vce_dataset/videos/00413.mp4 8
/data/vce_dataset/videos/00414.mp4 8
/data/vce_dataset/videos/00415.mp4 16
/data/vce_dataset/videos/00416.mp4 0
/data/vce_dataset/videos/00417.mp4 3
/data/vce_dataset/videos/00418.mp4 26
/data/vce_dataset/videos/00419.mp4 19
/data/vce_dataset/videos/00420.mp4 0
/data/vce_dataset/videos/00421.mp4 2
/data/vce_dataset/videos/00422.mp4 8
/data/vce_dataset/videos/00423.mp4 3
/data/vce_dataset/videos/00424.mp4 1
/data/vce_dataset/videos/00425.mp4 22
/data/vce_dataset/videos/00426.mp4 5
/data/vce_dataset/videos/00427.mp4 24
/data/vce_dataset/videos/00428.mp4 11
/data/vce_dataset/videos/00429.mp4 3
/data/vce_dataset/videos/00430.mp4 16
/data/vce_dataset/videos/00431.mp4 6
/data/vce_dataset/videos/00432.mp4 3
/data/vce_dataset/videos/00433.mp4 2
/data/vce_dataset/videos/00434.mp4 13
/data/vce_dataset/videos/00435.mp4 2
/data/vce_dataset/videos/00436.mp4 0
/data/vce_dataset/videos/00437.mp4 3
/data/vce_dataset/videos/00438.mp4 2
/data/vce_dataset/videos/00439.mp4 2
/data/vce_dataset/videos/00440.mp4 19
/data/vce_dataset/videos/00441.mp4 2
/data/vce_dataset/videos/00442.mp4 24
/data/vce_dataset/videos/00443.mp4 13
/data/vce_dataset/videos/00444.mp4 2
/data/vce_dataset/videos/00445.mp4 3
/data/vce_dataset/videos/00446.mp4 8
/data/vce_dataset/videos/00447.mp4 26
/data/vce_dataset/videos/00448.mp4 9
/data/vce_dataset/videos/00449.mp4 1
/data/vce_dataset/videos/00450.mp4 1
/data/vce_dataset/videos/00451.mp4 26
/data/vce_dataset/videos/00452.mp4 11
/data/vce_dataset/videos/00453.mp4 2
/data/vce_dataset/videos/00454.mp4 3
/data/vce_dataset/videos/00455.mp4 18
/data/vce_dataset/videos/00456.mp4 1
/data/vce_dataset/videos/00457.mp4 26
/data/vce_dataset/videos/00458.mp4 3
/data/vce_dataset/videos/00459.mp4 13
/data/vce_dataset/videos/00460.mp4 23
/data/vce_dataset/videos/00461.mp4 0
/data/vce_dataset/videos/00462.mp4 1
/data/vce_dataset/videos/00463.mp4 24
/data/vce_dataset/videos/00464.mp4 19
/data/vce_dataset/videos/00465.mp4 6
/data/vce_dataset/videos/00466.mp4 8
/data/vce_dataset/videos/00467.mp4 6
/data/vce_dataset/videos/00468.mp4 18
/data/vce_dataset/videos/00469.mp4 19
/data/vce_dataset/videos/00470.mp4 4
/data/vce_dataset/videos/00471.mp4 6
/data/vce_dataset/videos/00472.mp4 0
/data/vce_dataset/videos/00473.mp4 11
/data/vce_dataset/videos/00474.mp4 3
/data/vce_dataset/videos/00475.mp4 26
/data/vce_dataset/videos/00476.mp4 2
/data/vce_dataset/videos/00477.mp4 3
/data/vce_dataset/videos/00478.mp4 2
/data/vce_dataset/videos/00479.mp4 8
/data/vce_dataset/videos/00480.mp4 1
/data/vce_dataset/videos/00481.mp4 22
/data/vce_dataset/videos/00482.mp4 1
/data/vce_dataset/videos/00483.mp4 3
/data/vce_dataset/videos/00484.mp4 3
/data/vce_dataset/videos/00485.mp4 19
/data/vce_dataset/videos/00486.mp4 16
/data/vce_dataset/videos/00487.mp4 26
/data/vce_dataset/videos/00488.mp4 2
/data/vce_dataset/videos/00489.mp4 0
/data/vce_dataset/videos/00490.mp4 6
/data/vce_dataset/videos/00491.mp4 6
/data/vce_dataset/videos/00492.mp4 13
/data/vce_dataset/videos/00493.mp4 12
/data/vce_dataset/videos/00494.mp4 1
/data/vce_dataset/videos/00495.mp4 8
/data/vce_dataset/videos/00496.mp4 8
/data/vce_dataset/videos/00497.mp4 16
/data/vce_dataset/videos/00498.mp4 0
/data/vce_dataset/videos/00499.mp4 1
/data/vce_dataset/videos/00500.mp4 9
/data/vce_dataset/videos/00501.mp4 8
/data/vce_dataset/videos/00502.mp4 13
/data/vce_dataset/videos/00503.mp4 0
/data/vce_dataset/videos/00504.mp4 1
/data/vce_dataset/videos/00505.mp4 24
/data/vce_dataset/videos/00506.mp4 26
/data/vce_dataset/videos/00507.mp4 24
/data/vce_dataset/videos/00508.mp4 24
/data/vce_dataset/videos/00509.mp4 11
/data/vce_dataset/videos/00510.mp4 8
/data/vce_dataset/videos/00511.mp4 19
/data/vce_dataset/videos/00512.mp4 22
/data/vce_dataset/videos/00513.mp4 3
/data/vce_dataset/videos/00514.mp4 8
/data/vce_dataset/videos/00515.mp4 2
/data/vce_dataset/videos/00516.mp4 1
/data/vce_dataset/videos/00517.mp4 3
/data/vce_dataset/videos/00518.mp4 18
/data/vce_dataset/videos/00519.mp4 8
/data/vce_dataset/videos/00520.mp4 18
/data/vce_dataset/videos/00521.mp4 6
/data/vce_dataset/videos/00522.mp4 19
/data/vce_dataset/videos/00523.mp4 8
/data/vce_dataset/videos/00524.mp4 26
/data/vce_dataset/videos/00525.mp4 13
/data/vce_dataset/videos/00526.mp4 24
/data/vce_dataset/videos/00527.mp4 9
/data/vce_dataset/videos/00528.mp4 24
/data/vce_dataset/videos/00529.mp4 3
/data/vce_dataset/videos/00530.mp4 8
/data/vce_dataset/videos/00531.mp4 0
/data/vce_dataset/videos/00532.mp4 16
/data/vce_dataset/videos/00533.mp4 8
/data/vce_dataset/videos/00534.mp4 26
/data/vce_dataset/videos/00535.mp4 18
/data/vce_dataset/videos/00536.mp4 8
/data/vce_dataset/videos/00537.mp4 2
/data/vce_dataset/videos/00538.mp4 6
/data/vce_dataset/videos/00539.mp4 3
/data/vce_dataset/videos/00540.mp4 13
/data/vce_dataset/videos/00541.mp4 0
/data/vce_dataset/videos/00542.mp4 3
/data/vce_dataset/videos/00543.mp4 22
/data/vce_dataset/videos/00544.mp4 1
/data/vce_dataset/videos/00545.mp4 0
/data/vce_dataset/videos/00546.mp4 18
/data/vce_dataset/videos/00547.mp4 1
/data/vce_dataset/videos/00548.mp4 10
/data/vce_dataset/videos/00549.mp4 13
/data/vce_dataset/videos/00550.mp4 18
/data/vce_dataset/videos/00551.mp4 13
/data/vce_dataset/videos/00552.mp4 0
/data/vce_dataset/videos/00553.mp4 19
/data/vce_dataset/videos/00554.mp4 16
/data/vce_dataset/videos/00555.mp4 1
/data/vce_dataset/videos/00556.mp4 13
/data/vce_dataset/videos/00557.mp4 16
/data/vce_dataset/videos/00558.mp4 26
/data/vce_dataset/videos/00559.mp4 5
/data/vce_dataset/videos/00560.mp4 8
/data/vce_dataset/videos/00561.mp4 8
/data/vce_dataset/videos/00562.mp4 1
/data/vce_dataset/videos/00563.mp4 6
/data/vce_dataset/videos/00564.mp4 0
/data/vce_dataset/videos/00565.mp4 18
/data/vce_dataset/videos/00566.mp4 22
/data/vce_dataset/videos/00567.mp4 8
/data/vce_dataset/videos/00568.mp4 26
/data/vce_dataset/videos/00569.mp4 19
/data/vce_dataset/videos/00570.mp4 1
/data/vce_dataset/videos/00571.mp4 19
/data/vce_dataset/videos/00572.mp4 13
/data/vce_dataset/videos/00573.mp4 7
/data/vce_dataset/videos/00574.mp4 10
/data/vce_dataset/videos/00575.mp4 1
/data/vce_dataset/videos/00576.mp4 24
/data/vce_dataset/videos/00577.mp4 3
/data/vce_dataset/videos/00578.mp4 1
/data/vce_dataset/videos/00579.mp4 13
/data/vce_dataset/videos/00580.mp4 18
/data/vce_dataset/videos/00581.mp4 16
/data/vce_dataset/videos/00582.mp4 18
/data/vce_dataset/videos/00583.mp4 16
/data/vce_dataset/videos/00584.mp4 13
/data/vce_dataset/videos/00585.mp4 18
/data/vce_dataset/videos/00586.mp4 2
/data/vce_dataset/videos/00587.mp4 0
/data/vce_dataset/videos/00588.mp4 16
/data/vce_dataset/videos/00589.mp4 8
/data/vce_dataset/videos/00590.mp4 2
/data/vce_dataset/videos/00591.mp4 3
/data/vce_dataset/videos/00592.mp4 10
/data/vce_dataset/videos/00593.mp4 1
/data/vce_dataset/videos/00594.mp4 19
/data/vce_dataset/videos/00595.mp4 13
/data/vce_dataset/videos/00596.mp4 13
/data/vce_dataset/videos/00597.mp4 0
/data/vce_dataset/videos/00598.mp4 0
/data/vce_dataset/videos/00599.mp4 0
/data/vce_dataset/videos/00600.mp4 24
/data/vce_dataset/videos/00601.mp4 4
/data/vce_dataset/videos/00602.mp4 3
/data/vce_dataset/videos/00603.mp4 16
/data/vce_dataset/videos/00604.mp4 10
/data/vce_dataset/videos/00605.mp4 19
/data/vce_dataset/videos/00606.mp4 2
/data/vce_dataset/videos/00607.mp4 6
/data/vce_dataset/videos/00608.mp4 26
/data/vce_dataset/videos/00609.mp4 8
/data/vce_dataset/videos/00610.mp4 7
/data/vce_dataset/videos/00611.mp4 2
/data/vce_dataset/videos/00612.mp4 6
/data/vce_dataset/videos/00613.mp4 13
/data/vce_dataset/videos/00614.mp4 8
/data/vce_dataset/videos/00615.mp4 7
/data/vce_dataset/videos/00616.mp4 26
/data/vce_dataset/videos/00617.mp4 2
/data/vce_dataset/videos/00618.mp4 3
/data/vce_dataset/videos/00619.mp4 3
/data/vce_dataset/videos/00620.mp4 6
/data/vce_dataset/videos/00621.mp4 11
/data/vce_dataset/videos/00622.mp4 18
/data/vce_dataset/videos/00623.mp4 8
/data/vce_dataset/videos/00624.mp4 16
/data/vce_dataset/videos/00625.mp4 24
/data/vce_dataset/videos/00626.mp4 10
/data/vce_dataset/videos/00627.mp4 16
/data/vce_dataset/videos/00628.mp4 18
/data/vce_dataset/videos/00629.mp4 8
/data/vce_dataset/videos/00630.mp4 18
/data/vce_dataset/videos/00631.mp4 3
/data/vce_dataset/videos/00632.mp4 8
/data/vce_dataset/videos/00633.mp4 19
/data/vce_dataset/videos/00634.mp4 26
/data/vce_dataset/videos/00635.mp4 26
